Type,Name,Display Name,Bin Number,Location,On Hand
Inventory Item,6000-104175-000,"PUMP, BARE COMPRESSOR SCROLL PUMP, 95-115 psi, 15.2 scfm @ 100psi",CS31A,Customer Support,1
Inventory Item,6000-104175-000,"PUMP, BARE COMPRESSOR SCROLL PUMP, 95-115 psi, 15.2 scfm @ 100psi",B4161B,Bay 4 Bulk Storage,0
Inventory Item,6000-104175-000,"PUMP, BARE COMPRESSOR SCROLL PUMP, 95-115 psi, 15.2 scfm @ 100psi",TX Warehouse,Texas Warehouse,0
Inventory Item,6000-104175-000,"PUMP, BARE COMPRESSOR SCROLL PUMP, 95-115 psi, 15.2 scfm @ 100psi",CS Warehouse,Customer Support,2
Inventory Item,6000-104175-000,"PUMP, BARE COMPRESSOR SCROLL PUMP, 95-115 psi, 15.2 scfm @ 100psi",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104175-000,"PUMP, BARE COMPRESSOR SCROLL PUMP, 95-115 psi, 15.2 scfm @ 100psi",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6000-104176-000,"TUBING, POLYURETHANE, CLEAR, 21/64"" ID, 1/2"" OD",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6000-104176-000,"TUBING, POLYURETHANE, CLEAR, 21/64"" ID, 1/2"" OD",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104176-000,"TUBING, POLYURETHANE, CLEAR, 21/64"" ID, 1/2"" OD",B4171B,Ogden Manufacturing,1120
Inventory Item,6000-104176-000,"TUBING, POLYURETHANE, CLEAR, 21/64"" ID, 1/2"" OD",CS-Ogden-Overflow,Customer Support,31.5
Inventory Item,6000-104176-000,"TUBING, POLYURETHANE, CLEAR, 21/64"" ID, 1/2"" OD",CS Warehouse,Customer Support,80
Inventory Item,6000-104176-000,"TUBING, POLYURETHANE, CLEAR, 21/64"" ID, 1/2"" OD",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104176-000,"TUBING, POLYURETHANE, CLEAR, 21/64"" ID, 1/2"" OD",B4163B,Ogden Manufacturing,0
Inventory Item,6000-104176-000,"TUBING, POLYURETHANE, CLEAR, 21/64"" ID, 1/2"" OD",HOLDING BIN ONLY,Ogden Manufacturing,0
Inventory Item,6000-104176-000,"TUBING, POLYURETHANE, CLEAR, 21/64"" ID, 1/2"" OD",PA Warehouse,Pennsylvania Warehouse,7.7
Inventory Item,6000-104176-000,"TUBING, POLYURETHANE, CLEAR, 21/64"" ID, 1/2"" OD",CPN182E,Ogden Manufacturing,0
Inventory Item,6000-104176-000,"TUBING, POLYURETHANE, CLEAR, 21/64"" ID, 1/2"" OD",CPM091E,Ogden Manufacturing,45.16667
Inventory Item,6000-104177-000,"HOSE, SS BRAIDED TEFLON, 5/8"" X 48"", BR FEMALE JIC EE, 1/2 MP X 90° 1/2 MP ADAPTERS",Metrology B2,Ogden Manufacturing,0
Inventory Item,6000-104177-000,"HOSE, SS BRAIDED TEFLON, 5/8"" X 48"", BR FEMALE JIC EE, 1/2 MP X 90° 1/2 MP ADAPTERS",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104177-000,"HOSE, SS BRAIDED TEFLON, 5/8"" X 48"", BR FEMALE JIC EE, 1/2 MP X 90° 1/2 MP ADAPTERS",CPM072A,Ogden Manufacturing,12
Inventory Item,6000-104177-000,"HOSE, SS BRAIDED TEFLON, 5/8"" X 48"", BR FEMALE JIC EE, 1/2 MP X 90° 1/2 MP ADAPTERS",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104177-000,"HOSE, SS BRAIDED TEFLON, 5/8"" X 48"", BR FEMALE JIC EE, 1/2 MP X 90° 1/2 MP ADAPTERS",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6000-104177-000,"HOSE, SS BRAIDED TEFLON, 5/8"" X 48"", BR FEMALE JIC EE, 1/2 MP X 90° 1/2 MP ADAPTERS",B4153A,Ogden Manufacturing,65
Inventory Item,6000-104180-000,"SERVICE KIT B - 24 MONTHS, DESICCANT DRYER, CAP3",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104180-000,"SERVICE KIT B - 24 MONTHS, DESICCANT DRYER, CAP3",CS Warehouse,Customer Support,0
Inventory Item,6000-104180-000,"SERVICE KIT B - 24 MONTHS, DESICCANT DRYER, CAP3",CS-Ogden-Overflow,Customer Support,8
Inventory Item,6000-104183-000,"PUMP, BARE COMPRESSOR SCROLL PUMP, 125-145 psi, 12.5 scfm @ 145psi",CS31B,Customer Support,4
Inventory Item,6000-104183-000,"PUMP, BARE COMPRESSOR SCROLL PUMP, 125-145 psi, 12.5 scfm @ 145psi",CAP 3's,Ogden Manufacturing,7
Inventory Item,6000-104183-000,"PUMP, BARE COMPRESSOR SCROLL PUMP, 125-145 psi, 12.5 scfm @ 145psi",Development - B2,Ogden Manufacturing,0
Inventory Item,6000-104183-000,"PUMP, BARE COMPRESSOR SCROLL PUMP, 125-145 psi, 12.5 scfm @ 145psi",CS Warehouse,Customer Support,3
Inventory Item,6000-104183-000,"PUMP, BARE COMPRESSOR SCROLL PUMP, 125-145 psi, 12.5 scfm @ 145psi",TX Warehouse,Texas Warehouse,1
Inventory Item,6000-104185-000,"WORM DRIVE BAND, SST, 1/2"" WIDE, 4 1/8"" TO 7"" ID",Development - B2,Ogden Manufacturing,0
Inventory Item,6000-104194-000,"ISOLATOR, NEOPRENE, 1/4-20 THREAD, 8 SHEAR, 21 COMPRESSION",Development - B2,Ogden Manufacturing,0
Inventory Item,6000-104194-000,"ISOLATOR, NEOPRENE, 1/4-20 THREAD, 8 SHEAR, 21 COMPRESSION",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104195-000,"KIT, SERVICE, COMPRESSOR, 120R, GAST, 6000 HR",Receiving Dock,Ogden Manufacturing,5
Inventory Item,6000-104195-000,"KIT, SERVICE, COMPRESSOR, 120R, GAST, 6000 HR",CS-Ogden-Overflow,Customer Support,0
Inventory Item,6000-104195-000,"KIT, SERVICE, COMPRESSOR, 120R, GAST, 6000 HR",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104195-000,"KIT, SERVICE, COMPRESSOR, 120R, GAST, 6000 HR",CS Warehouse,Customer Support,0
Inventory Item,6000-104195-000,"KIT, SERVICE, COMPRESSOR, 120R, GAST, 6000 HR",TX Warehouse,Texas Warehouse,3
Inventory Item,6000-104198-000,"TIP SEAL SET, 5HP HIGH PRESSURE COMPRESSOR, 5000 HR",CS-Ogden-Overflow,Customer Support,2
Inventory Item,6000-104198-000,"TIP SEAL SET, 5HP HIGH PRESSURE COMPRESSOR, 5000 HR",CS Warehouse,Customer Support,0
Inventory Item,6000-104199-000,PRESSURE GAUGE 1/4NPT 200PSI BACK/M,CS Warehouse,Customer Support,0
Inventory Item,6000-104205-000,"ASSEMBLY, WATER SEPARATOR & FILTER, DRYER MODULE",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104205-000,"ASSEMBLY, WATER SEPARATOR & FILTER, DRYER MODULE",B4122A,Ogden Manufacturing,0
Inventory Item,6000-104205-000,"ASSEMBLY, WATER SEPARATOR & FILTER, DRYER MODULE",CPM052H,Ogden Manufacturing,12
Inventory Item,6000-104205-000,"ASSEMBLY, WATER SEPARATOR & FILTER, DRYER MODULE",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104205-000,"ASSEMBLY, WATER SEPARATOR & FILTER, DRYER MODULE",CS Warehouse,Customer Support,1
Inventory Item,6000-104205-000,"ASSEMBLY, WATER SEPARATOR & FILTER, DRYER MODULE",TX Warehouse,Texas Warehouse,2
Inventory Item,6000-104205-000,"ASSEMBLY, WATER SEPARATOR & FILTER, DRYER MODULE",B4141D,Ogden Manufacturing,0
Inventory Item,6000-104206-000,"AIR DRYER MODULE, SORBEAD WS DESICCANT, 230V NDM005-Q",PA Warehouse,Pennsylvania Warehouse,3
Inventory Item,6000-104206-000,"AIR DRYER MODULE, SORBEAD WS DESICCANT, 230V NDM005-Q",TX Warehouse,Texas Warehouse,0
Inventory Item,6000-104206-000,"AIR DRYER MODULE, SORBEAD WS DESICCANT, 230V NDM005-Q",B4222A,Ogden Manufacturing,0
Inventory Item,6000-104206-000,"AIR DRYER MODULE, SORBEAD WS DESICCANT, 230V NDM005-Q",Field Returns Bin,Field Returns,1
Inventory Item,6000-104206-000,"AIR DRYER MODULE, SORBEAD WS DESICCANT, 230V NDM005-Q",B4213B,Ogden Manufacturing,50
Inventory Item,6000-104206-000,"AIR DRYER MODULE, SORBEAD WS DESICCANT, 230V NDM005-Q",CS51B,Customer Support,0
Inventory Item,6000-104206-000,"AIR DRYER MODULE, SORBEAD WS DESICCANT, 230V NDM005-Q",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104206-000,"AIR DRYER MODULE, SORBEAD WS DESICCANT, 230V NDM005-Q",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,6000-104206-000,"AIR DRYER MODULE, SORBEAD WS DESICCANT, 230V NDM005-Q",CS Warehouse,Customer Support,3
Inventory Item,6000-104206-000,"AIR DRYER MODULE, SORBEAD WS DESICCANT, 230V NDM005-Q",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104207-000,"FILTER, COMPRESSED GAS, 1/4 NPT, 8 SCFM, 0.01 MICRON",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104207-000,"FILTER, COMPRESSED GAS, 1/4 NPT, 8 SCFM, 0.01 MICRON",Shipping Dock RMA,Ogden Manufacturing,0
Inventory Item,6000-104212-000,"AIR-END, COMPRESSOR, ATLAS COPCO GX4FF",CS Warehouse,Customer Support,0
Inventory Item,6000-104212-000,"AIR-END, COMPRESSOR, ATLAS COPCO GX4FF",CS-Ogden-Overflow,Customer Support,1
Inventory Item,6000-104213-000,"HOSE, 2"" COOLANT, MOLDED, 15.5"" CL 2X 120° BENDS, GATES 21943",B4281A,Ogden Manufacturing,50
Inventory Item,6000-104213-000,"HOSE, 2"" COOLANT, MOLDED, 15.5"" CL 2X 120° BENDS, GATES 21943",Development - B2,Ogden Manufacturing,0
Inventory Item,6000-104213-000,"HOSE, 2"" COOLANT, MOLDED, 15.5"" CL 2X 120° BENDS, GATES 21943",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,6000-104213-000,"HOSE, 2"" COOLANT, MOLDED, 15.5"" CL 2X 120° BENDS, GATES 21943",B4314A,Ogden Manufacturing,0
Inventory Item,6000-104213-000,"HOSE, 2"" COOLANT, MOLDED, 15.5"" CL 2X 120° BENDS, GATES 21943",B4282B,Ogden Manufacturing,0
Inventory Item,6000-104214-000,"HOSE, 2"" COOLANT, MOLDED, 9"" CL, 90° OFFSET JOG, DAYCO 71109",Customer Rebuilt,Customer Rebuilds,0
Inventory Item,6000-104214-000,"HOSE, 2"" COOLANT, MOLDED, 9"" CL, 90° OFFSET JOG, DAYCO 71109",B4341A,Ogden Manufacturing,81
Inventory Item,6000-104214-000,"HOSE, 2"" COOLANT, MOLDED, 9"" CL, 90° OFFSET JOG, DAYCO 71109",B4313B,Ogden Manufacturing,119
Inventory Item,6000-104214-000,"HOSE, 2"" COOLANT, MOLDED, 9"" CL, 90° OFFSET JOG, DAYCO 71109",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,6000-104214-000,"HOSE, 2"" COOLANT, MOLDED, 9"" CL, 90° OFFSET JOG, DAYCO 71109",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104214-000,"HOSE, 2"" COOLANT, MOLDED, 9"" CL, 90° OFFSET JOG, DAYCO 71109",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,6000-104231-000,"SAFETY RELIEF VALVE, 1/4 NPT, 150 PSI - 250°F",PA Warehouse,Pennsylvania Warehouse,11
Inventory Item,6000-104231-000,"SAFETY RELIEF VALVE, 1/4 NPT, 150 PSI - 250°F",B4211E,Ogden Manufacturing,250
Inventory Item,6000-104231-000,"SAFETY RELIEF VALVE, 1/4 NPT, 150 PSI - 250°F",CPM073B,Ogden Manufacturing,86
Inventory Item,6000-104231-000,"SAFETY RELIEF VALVE, 1/4 NPT, 150 PSI - 250°F",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104231-000,"SAFETY RELIEF VALVE, 1/4 NPT, 150 PSI - 250°F",CPN232A,Ogden Manufacturing,86
Inventory Item,6000-104231-000,"SAFETY RELIEF VALVE, 1/4 NPT, 150 PSI - 250°F",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104231-000,"SAFETY RELIEF VALVE, 1/4 NPT, 150 PSI - 250°F",TX Warehouse,Texas Warehouse,35
Inventory Item,6000-104231-000,"SAFETY RELIEF VALVE, 1/4 NPT, 150 PSI - 250°F",B4262A,Ogden Manufacturing,0
Inventory Item,6000-104231-000,"SAFETY RELIEF VALVE, 1/4 NPT, 150 PSI - 250°F",Development - B2,Ogden Manufacturing,0
Inventory Item,6000-104231-000,"SAFETY RELIEF VALVE, 1/4 NPT, 150 PSI - 250°F",CS Warehouse,Customer Support,0
Inventory Item,6000-104232-000,"HEATER, 2250W, WALL, STUD MOUNTED",CPN262A,Ogden Manufacturing,10
Inventory Item,6000-104232-000,"HEATER, 2250W, WALL, STUD MOUNTED",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6000-104232-000,"HEATER, 2250W, WALL, STUD MOUNTED",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104233-000,"PUMP, CIRCULATOR, UPMM 25-95 180 9H QNE, 230 VAC PWM, TB",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104233-000,"PUMP, CIRCULATOR, UPMM 25-95 180 9H QNE, 230 VAC PWM, TB",Development - B2,Ogden Manufacturing,0
Inventory Item,6000-104234-000,"ADAPTOR, STRAIGHT, 6 MALE JIC X 1/4"" MALE NPT",CPN254F,Ogden Manufacturing,111
Inventory Item,6000-104234-000,"ADAPTOR, STRAIGHT, 6 MALE JIC X 1/4"" MALE NPT",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104234-000,"ADAPTOR, STRAIGHT, 6 MALE JIC X 1/4"" MALE NPT",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104241-000,"""FITTING, PIPE NIPPLE, 1/4 NPT, 1.5IN LONG,  BRASS""",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6000-104241-000,"""FITTING, PIPE NIPPLE, 1/4 NPT, 1.5IN LONG,  BRASS""",HOLDING BIN ONLY,Ogden Manufacturing,0
Inventory Item,6000-104241-000,"""FITTING, PIPE NIPPLE, 1/4 NPT, 1.5IN LONG,  BRASS""",B4162B,Ogden Manufacturing,0
Inventory Item,6000-104241-000,"""FITTING, PIPE NIPPLE, 1/4 NPT, 1.5IN LONG,  BRASS""",Development - B2,Ogden Manufacturing,0
Inventory Item,6000-104241-000,"""FITTING, PIPE NIPPLE, 1/4 NPT, 1.5IN LONG,  BRASS""",B4152A,Ogden Manufacturing,140
Inventory Item,6000-104241-000,"""FITTING, PIPE NIPPLE, 1/4 NPT, 1.5IN LONG,  BRASS""",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104242-000,"FITTING, REDUCER, 1/2 X 1/4 NPT, BRASS, 200PSI",B4251D,Ogden Manufacturing,0
Inventory Item,6000-104242-000,"FITTING, REDUCER, 1/2 X 1/4 NPT, BRASS, 200PSI",CPM073A,Ogden Manufacturing,91
Inventory Item,6000-104242-000,"FITTING, REDUCER, 1/2 X 1/4 NPT, BRASS, 200PSI",PA Warehouse,Pennsylvania Warehouse,2
Inventory Item,6000-104242-000,"FITTING, REDUCER, 1/2 X 1/4 NPT, BRASS, 200PSI",CPN232H,Ogden Manufacturing,248
Inventory Item,6000-104242-000,"FITTING, REDUCER, 1/2 X 1/4 NPT, BRASS, 200PSI",B4252B,Ogden Manufacturing,0
Inventory Item,6000-104242-000,"FITTING, REDUCER, 1/2 X 1/4 NPT, BRASS, 200PSI",TX Warehouse,Texas Warehouse,1
Inventory Item,6000-104242-000,"FITTING, REDUCER, 1/2 X 1/4 NPT, BRASS, 200PSI",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104242-000,"FITTING, REDUCER, 1/2 X 1/4 NPT, BRASS, 200PSI",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104242-000,"FITTING, REDUCER, 1/2 X 1/4 NPT, BRASS, 200PSI",Overflow Inventor B3,Ogden Manufacturing,4
Inventory Item,6000-104244-000,"CHECK VALVE, 1/2 NPT M-M, BRASS",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104244-000,"CHECK VALVE, 1/2 NPT M-M, BRASS",CS Warehouse,Customer Support,2
Inventory Item,6000-104244-000,"CHECK VALVE, 1/2 NPT M-M, BRASS",B4272B,Ogden Manufacturing,240
Inventory Item,6000-104244-000,"CHECK VALVE, 1/2 NPT M-M, BRASS",HOLDING BIN ONLY,Ogden Manufacturing,0
Inventory Item,6000-104244-000,"CHECK VALVE, 1/2 NPT M-M, BRASS",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104244-000,"CHECK VALVE, 1/2 NPT M-M, BRASS",CPN283G,Ogden Manufacturing,110
Inventory Item,6000-104244-000,"CHECK VALVE, 1/2 NPT M-M, BRASS",CPN182E,Ogden Manufacturing,0
Inventory Item,6000-104245-000,"FITTING, QUICK CONNECT HOSE, STRAIGHT, 1/4 NPT F TO 1/4 TUBE, NICKEL PLATED BRASS",CPN283H,Ogden Manufacturing,209
Inventory Item,6000-104245-000,"FITTING, QUICK CONNECT HOSE, STRAIGHT, 1/4 NPT F TO 1/4 TUBE, NICKEL PLATED BRASS",B4252B,Ogden Manufacturing,0
Inventory Item,6000-104245-000,"FITTING, QUICK CONNECT HOSE, STRAIGHT, 1/4 NPT F TO 1/4 TUBE, NICKEL PLATED BRASS",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104245-000,"FITTING, QUICK CONNECT HOSE, STRAIGHT, 1/4 NPT F TO 1/4 TUBE, NICKEL PLATED BRASS",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104245-000,"FITTING, QUICK CONNECT HOSE, STRAIGHT, 1/4 NPT F TO 1/4 TUBE, NICKEL PLATED BRASS",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6000-104246-000,"DRYER, 5 SCFM , HEATLESS REGENERATIVE, NO COVER, NO EXTERNAL PRE-FILTER (DRYSPELL PLUS 5)",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6000-104246-000,"DRYER, 5 SCFM , HEATLESS REGENERATIVE, NO COVER, NO EXTERNAL PRE-FILTER (DRYSPELL PLUS 5)",HOLDING BIN ONLY,Ogden Manufacturing,0
Inventory Item,6000-104246-000,"DRYER, 5 SCFM , HEATLESS REGENERATIVE, NO COVER, NO EXTERNAL PRE-FILTER (DRYSPELL PLUS 5)",Inspection Square B2,Ogden Manufacturing,0
Inventory Item,6000-104246-000,"DRYER, 5 SCFM , HEATLESS REGENERATIVE, NO COVER, NO EXTERNAL PRE-FILTER (DRYSPELL PLUS 5)",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104246-000,"DRYER, 5 SCFM , HEATLESS REGENERATIVE, NO COVER, NO EXTERNAL PRE-FILTER (DRYSPELL PLUS 5)",Finish Goods,Ogden Manufacturing,0
Inventory Item,6000-104246-000,"DRYER, 5 SCFM , HEATLESS REGENERATIVE, NO COVER, NO EXTERNAL PRE-FILTER (DRYSPELL PLUS 5)",Development - B2,Ogden Manufacturing,0
Inventory Item,6000-104247-000,"FILTER, AIR 0.1MICRON, 1/2 NPT, ALUMINUM",B4232A,Ogden Manufacturing,0
Inventory Item,6000-104247-000,"FILTER, AIR 0.1MICRON, 1/2 NPT, ALUMINUM",CPM052I,Ogden Manufacturing,59
Inventory Item,6000-104247-000,"FILTER, AIR 0.1MICRON, 1/2 NPT, ALUMINUM",B4213A,Ogden Manufacturing,39
Inventory Item,6000-104247-000,"FILTER, AIR 0.1MICRON, 1/2 NPT, ALUMINUM",B4212B,Ogden Manufacturing,0
Inventory Item,6000-104247-000,"FILTER, AIR 0.1MICRON, 1/2 NPT, ALUMINUM",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6000-104247-000,"FILTER, AIR 0.1MICRON, 1/2 NPT, ALUMINUM",B4154A,Ogden Manufacturing,120
Inventory Item,6000-104247-000,"FILTER, AIR 0.1MICRON, 1/2 NPT, ALUMINUM",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104247-000,"FILTER, AIR 0.1MICRON, 1/2 NPT, ALUMINUM",Racks-Bay 1,Ogden Manufacturing,0
Inventory Item,6000-104247-000,"FILTER, AIR 0.1MICRON, 1/2 NPT, ALUMINUM",HOLDING BIN ONLY,Ogden Manufacturing,0
Inventory Item,6000-104247-000,"FILTER, AIR 0.1MICRON, 1/2 NPT, ALUMINUM",CPN282F,Ogden Manufacturing,7
Inventory Item,6000-104247-000,"FILTER, AIR 0.1MICRON, 1/2 NPT, ALUMINUM",B4254A,Ogden Manufacturing,0
Inventory Item,6000-104247-000,"FILTER, AIR 0.1MICRON, 1/2 NPT, ALUMINUM",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104248-000,"FITTING, QUICK CONNECT HOSE, STRAIGHT, 1/4 NPT M TO 1/4 TUBE, NICKEL PLATED BRASS",B4252B,Ogden Manufacturing,0
Inventory Item,6000-104248-000,"FITTING, QUICK CONNECT HOSE, STRAIGHT, 1/4 NPT M TO 1/4 TUBE, NICKEL PLATED BRASS",Receiving Dock,Ogden Manufacturing,100
Inventory Item,6000-104248-000,"FITTING, QUICK CONNECT HOSE, STRAIGHT, 1/4 NPT M TO 1/4 TUBE, NICKEL PLATED BRASS",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104248-000,"FITTING, QUICK CONNECT HOSE, STRAIGHT, 1/4 NPT M TO 1/4 TUBE, NICKEL PLATED BRASS",CPN283C,Ogden Manufacturing,302
Inventory Item,6000-104249-000,"FILTER, REUSABLE METAL PANEL, 1IN THICK,  10X20IN",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6000-104249-000,"FILTER, REUSABLE METAL PANEL, 1IN THICK,  10X20IN",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104249-000,"FILTER, REUSABLE METAL PANEL, 1IN THICK,  10X20IN",B4231A,Ogden Manufacturing,174
Inventory Item,6000-104249-000,"FILTER, REUSABLE METAL PANEL, 1IN THICK,  10X20IN",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104249-000,"FILTER, REUSABLE METAL PANEL, 1IN THICK,  10X20IN",B4123B,Ogden Manufacturing,81
Inventory Item,6000-104249-000,"FILTER, REUSABLE METAL PANEL, 1IN THICK,  10X20IN",CP-Fab3,Ogden Manufacturing,17
Inventory Item,6000-104249-000,"FILTER, REUSABLE METAL PANEL, 1IN THICK,  10X20IN",B4224B,Ogden Manufacturing,155
Inventory Item,6000-104249-000,"FILTER, REUSABLE METAL PANEL, 1IN THICK,  10X20IN",B4132B,Ogden Manufacturing,24
Inventory Item,6000-104249-000,"FILTER, REUSABLE METAL PANEL, 1IN THICK,  10X20IN",B4172B,Ogden Manufacturing,0
Inventory Item,6000-104250-000,"HINGE, PIANO, GALV STEEL, 0.04IN TICK, 1 FT LONG",CPN152F,Ogden Manufacturing,131
Inventory Item,6000-104250-000,"HINGE, PIANO, GALV STEEL, 0.04IN TICK, 1 FT LONG",B4252B,Ogden Manufacturing,100
Inventory Item,6000-104250-000,"HINGE, PIANO, GALV STEEL, 0.04IN TICK, 1 FT LONG",B4262A,Ogden Manufacturing,0
Inventory Item,6000-104250-000,"HINGE, PIANO, GALV STEEL, 0.04IN TICK, 1 FT LONG",CPN182E,Ogden Manufacturing,0
Inventory Item,6000-104250-000,"HINGE, PIANO, GALV STEEL, 0.04IN TICK, 1 FT LONG",B4152A,Ogden Manufacturing,0
Inventory Item,6000-104250-000,"HINGE, PIANO, GALV STEEL, 0.04IN TICK, 1 FT LONG",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6000-104250-000,"HINGE, PIANO, GALV STEEL, 0.04IN TICK, 1 FT LONG",B4251B,Ogden Manufacturing,310
Inventory Item,6000-104250-000,"HINGE, PIANO, GALV STEEL, 0.04IN TICK, 1 FT LONG",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104250-000,"HINGE, PIANO, GALV STEEL, 0.04IN TICK, 1 FT LONG",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104250-000,"HINGE, PIANO, GALV STEEL, 0.04IN TICK, 1 FT LONG",HOLDING BIN ONLY,Ogden Manufacturing,0
Inventory Item,6000-104251-000,"HINGE, SPRING LOADED, PAINTED STEEL, LIGHT  DUTY",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104251-000,"HINGE, SPRING LOADED, PAINTED STEEL, LIGHT  DUTY",B4262B,Ogden Manufacturing,0
Inventory Item,6000-104251-000,"HINGE, SPRING LOADED, PAINTED STEEL, LIGHT  DUTY",B4281A,Ogden Manufacturing,400
Inventory Item,6000-104251-000,"HINGE, SPRING LOADED, PAINTED STEEL, LIGHT  DUTY",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104251-000,"HINGE, SPRING LOADED, PAINTED STEEL, LIGHT  DUTY",CPN152E,Ogden Manufacturing,46
Inventory Item,6000-104251-000,"HINGE, SPRING LOADED, PAINTED STEEL, LIGHT  DUTY",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6000-104253-000,"SHUTTER, TYPE 3R WITH FILTER, SIZE 12"", PLASTIC RAL 7035",B4214B,Ogden Manufacturing,0
Inventory Item,6000-104253-000,"SHUTTER, TYPE 3R WITH FILTER, SIZE 12"", PLASTIC RAL 7035",B4184B,Ogden Manufacturing,0
Inventory Item,6000-104253-000,"SHUTTER, TYPE 3R WITH FILTER, SIZE 12"", PLASTIC RAL 7035",B4263A,Ogden Manufacturing,0
Inventory Item,6000-104253-000,"SHUTTER, TYPE 3R WITH FILTER, SIZE 12"", PLASTIC RAL 7035",CAP 3's,Ogden Manufacturing,0
Inventory Item,6000-104253-000,"SHUTTER, TYPE 3R WITH FILTER, SIZE 12"", PLASTIC RAL 7035",Receiving Dock,Ogden Manufacturing,0
Inventory Item,6000-104253-000,"SHUTTER, TYPE 3R WITH FILTER, SIZE 12"", PLASTIC RAL 7035",CPN153C,Ogden Manufacturing,16
Inventory Item,6000-104253-000,"SHUTTER, TYPE 3R WITH FILTER, SIZE 12"", PLASTIC RAL 7035",B4184A,Ogden Manufacturing,0
Inventory Item,6000-104253-000,"SHUTTER, TYPE 3R WITH FILTER, SIZE 12"", PLASTIC RAL 7035",B4211A,Ogden Manufacturing,0
Inventory Item,6000-104253-000,"SHUTTER, TYPE 3R WITH FILTER, SIZE 12"", PLASTIC RAL 7035",B4274B,Ogden Manufacturing,128
Inventory Item,6000-104253-000,"SHUTTER, TYPE 3R WITH FILTER, SIZE 12"", PLASTIC RAL 7035",B4282A,Ogden Manufacturing,131
Inventory Item,6000-104253-000,"SHUTTER, TYPE 3R WITH FILTER, SIZE 12"", PLASTIC RAL 7035",B4182B,Ogden Manufacturing,0
Inventory Item,6000-104253-000,"SHUTTER, TYPE 3R WITH FILTER, SIZE 12"", PLASTIC RAL 7035",B4183A,Ogden Manufacturing,0
Inventory Item,6000-104253-000,"SHUTTER, TYPE 3R WITH FILTER, SIZE 12"", PLASTIC RAL 7035",B4281B,Ogden Manufacturing,0
Inventory Item,6000-104253-000,"SHUTTER, TYPE 3R WITH FILTER, SIZE 12"", PLASTIC RAL 7035",Overflow Inventor B3,Ogden Manufacturing,0
Inventory Item,6000-104253-000,"SHUTTER, TYPE 3R WITH FILTER, SIZE 12"", PLASTIC RAL 7035",B4223B,Ogden Manufacturing,0
